so_id,line_number,product_id,quantity,unit_price,gst_rate,line_total,gst_amount,line_grand_total,customer_id,branch_id,order_date,delivery_date,order_status,payment_terms,total_order_value,total_gst_amount,grand_total,sales_channel
SO-635095,7,P003,7,1250,18,8750,1575.0,10325.0,C0365,KOL001,2021-12-24,2021-12-27,Delivered,Net 60,1326890,368645.20000000007,1695535.2,Counter Sale
SO-532392,1,P006,11,11200,28,123200,34496.0,157696.0,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-532392,2,P002,14,720,18,10080,1814.4,11894.4,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-532392,3,P025,12,7850,18,94200,16956.0,111156.0,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-532392,4,P022,9,16900,28,152100,42588.00000000001,194688.0,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-532392,5,P004,6,39800,28,238800,66864.0,305664.0,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-532392,6,P006,8,11200,28,89600,25088.000000000004,114688.0,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-532392,7,P014,1,83500,28,83500,23380.000000000004,106880.0,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-532392,8,P010,11,34900,28,383900,107492.0,491392.0,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-532392,9,P023,14,12950,28,181300,50764.00000000001,232064.0,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-532392,10,P010,16,34900,28,558400,156352.00000000003,714752.0,C0485,PUN001,2019-09-18,2019-10-02,Delivered,Net 60,1915080,525794.4,2440874.4,Field Sales
SO-142238,1,P005,12,8450,28,101400,28392.000000000004,129792.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,2,P007,10,1450,18,14500,2610.0,17110.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,3,P029,14,3950,18,55300,9954.0,65254.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,4,P003,7,1250,18,8750,1575.0,10325.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,5,P023,10,12950,28,129500,36260.0,165760.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,6,P020,5,1150,18,5750,1035.0,6785.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,7,P018,9,11300,28,101700,28476.000000000004,130176.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,8,P010,16,34900,28,558400,156352.00000000003,714752.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,9,P020,12,1150,18,13800,2484.0,16284.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,10,P006,14,11200,28,156800,43904.00000000001,200704.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-142238,11,P028,4,2250,18,9000,1620.0,10620.0,C0246,DEL001,2022-12-07,2022-12-18,Delivered,Net 30,1154900,312662.00000000006,1467562.0,Online
SO-875606,1,P012,3,2450,28,7350,2058.0,9408.0,C0012,CHN001,2021-11-03,2021-11-04,Delivered,Advance,7350,2058.0,9408.0,Dealer Network
SO-136658,1,P003,10,1250,18,12500,2250.0,14750.0,C0291,HYD001,2022-05-11,2022-05-20,Delivered,Advance,122900,33162.0,156062.0,Dealer Network
SO-136658,2,P011,4,27600,28,110400,30912.000000000004,141312.0,C0291,HYD001,2022-05-11,2022-05-20,Delivered,Advance,122900,33162.0,156062.0,Dealer Network
SO-176390,1,P003,1,1250,18,1250,225.0,1475.0,C0375,PUN001,2020-08-28,2020-09-06,Delivered,Net 60,459050,128409.0,587459.0,Field Sales
SO-176390,2,P012,2,2450,28,4900,1372.0000000000002,6272.0,C0375,PUN001,2020-08-28,2020-09-06,Delivered,Net 60,459050,128409.0,587459.0,Field Sales
SO-176390,3,P018,19,11300,28,214700,60116.00000000001,274816.0,C0375,PUN001,2020-08-28,2020-09-06,Delivered,Net 60,459050,128409.0,587459.0,Field Sales
SO-176390,4,P019,5,39800,28,199000,55720.00000000001,254720.0,C0375,PUN001,2020-08-28,2020-09-06,Delivered,Net 60,459050,128409.0,587459.0,Field Sales
SO-176390,5,P012,5,2450,28,12250,3430.0000000000005,15680.0,C0375,PUN001,2020-08-28,2020-09-06,Delivered,Net 60,459050,128409.0,587459.0,Field Sales
SO-176390,6,P012,11,2450,28,26950,7546.000000000001,34496.0,C0375,PUN001,2020-08-28,2020-09-06,Delivered,Net 60,459050,128409.0,587459.0,Field Sales
SO-478919,1,P004,6,39800,28,238800,66864.0,305664.0,C0389,AHM001,2021-01-17,2021-01-18,Cancelled,Advance,2852890,785540.2000000001,3638430.2,Counter Sale
SO-478919,2,P028,13,2250,18,29250,5265.0,34515.0,C0389,AHM001,2021-01-17,2021-01-18,Cancelled,Advance,2852890,785540.2000000001,3638430.2,Counter Sale
SO-478919,3,P016,10,10200,18,102000,18360.0,120360.0,C0389,AHM001,2021-01-17,2021-01-18,Cancelled,Advance,2852890,785540.2000000001,3638430.2,Counter Sale
SO-478919,4,P005,12,8450,28,101400,28392.000000000004,129792.0,C0389,AHM001,2021-01-17,2021-01-18,Cancelled,Advance,2852890,785540.2000000001,3638430.2,Counter Sale
SO-478919,5,P015,20,119000,28,2380000,666400.0000000001,3046400.0,C0389,AHM001,2021-01-17,2021-01-18,Cancelled,Advance,2852890,785540.2000000001,3638430.2,Counter Sale
SO-478919,6,P027,3,480,18,1440,259.2,1699.2,C0389,AHM001,2021-01-17,2021-01-18,Cancelled,Advance,2852890,785540.2000000001,3638430.2,Counter Sale
SO-209359,1,P017,3,520,18,1560,280.8,1840.8,C0495,AHM001,2019-01-28,2019-02-06,Delivered,Net 45,154130,40173.4,194303.4,Dealer Network
SO-209359,2,P018,11,11300,28,124300,34804.0,159104.0,C0495,AHM001,2019-01-28,2019-02-06,Delivered,Net 45,154130,40173.4,194303.4,Dealer Network
SO-209359,3,P002,1,720,18,720,129.6,849.6,C0495,AHM001,2019-01-28,2019-02-06,Delivered,Net 45,154130,40173.4,194303.4,Dealer Network
SO-209359,4,P007,19,1450,18,27550,4959.0,32509.0,C0495,AHM001,2019-01-28,2019-02-06,Delivered,Net 45,154130,40173.4,194303.4,Dealer Network
SO-495436,1,P016,20,10200,18,204000,36720.0,240720.0,C0038,DEL001,2019-10-30,2019-11-14,Delivered,Net 15,408000,73440.0,481440.0,Dealer Network
SO-495436,2,P016,20,10200,18,204000,36720.0,240720.0,C0038,DEL001,2019-10-30,2019-11-14,Delivered,Net 15,408000,73440.0,481440.0,Dealer Network
SO-482833,1,P015,10,119000,28,1190000,333200.00000000006,1523200.0,C0157,PUN001,2020-12-15,2020-12-25,Cancelled,Advance,1524250,412405.00000000006,1936655.0,Dealer Network
SO-482833,2,P006,17,11200,28,190400,53312.00000000001,243712.0,C0157,PUN001,2020-12-15,2020-12-25,Cancelled,Advance,1524250,412405.00000000006,1936655.0,Dealer Network
SO-482833,3,P016,13,10200,18,132600,23868.0,156468.0,C0157,PUN001,2020-12-15,2020-12-25,Cancelled,Advance,1524250,412405.00000000006,1936655.0,Dealer Network
SO-482833,4,P003,9,1250,18,11250,2025.0,13275.0,C0157,PUN001,2020-12-15,2020-12-25,Cancelled,Advance,1524250,412405.00000000006,1936655.0,Dealer Network
SO-587867,1,P030,18,21900,28,394200,110376.0,504576.0,C0365,KOL001,2019-11-30,2019-12-02,Delivered,Net 60,642220,176784.6,819004.6,Counter Sale
SO-587867,2,P017,13,520,18,6760,1216.8,7976.8,C0365,KOL001,2019-11-30,2019-12-02,Delivered,Net 60,642220,176784.6,819004.6,Counter Sale
SO-587867,3,P008,7,580,18,4060,730.8,4790.8,C0365,KOL001,2019-11-30,2019-12-02,Delivered,Net 60,642220,176784.6,819004.6,Counter Sale
SO-587867,4,P018,3,11300,28,33900,9492.0,43392.0,C0365,KOL001,2019-11-30,2019-12-02,Delivered,Net 60,642220,176784.6,819004.6,Counter Sale
SO-587867,5,P006,6,11200,28,67200,18816.0,86016.0,C0365,KOL001,2019-11-30,2019-12-02,Delivered,Net 60,642220,176784.6,819004.6,Counter Sale
SO-587867,6,P020,17,1150,18,19550,3519.0,23069.0,C0365,KOL001,2019-11-30,2019-12-02,Delivered,Net 60,642220,176784.6,819004.6,Counter Sale
SO-587867,7,P023,9,12950,28,116550,32634.000000000004,149184.0,C0365,KOL001,2019-11-30,2019-12-02,Delivered,Net 60,642220,176784.6,819004.6,Counter Sale
SO-392298,1,P021,20,46200,28,924000,258720.00000000003,1182720.0,C0365,KOL001,2019-03-17,2019-03-27,Delivered,Net 60,1260820,352507.60000000003,1613327.6,Field Sales
SO-392298,2,P008,9,580,18,5220,939.6,6159.6,C0365,KOL001,2019-03-17,2019-03-27,Delivered,Net 60,1260820,352507.60000000003,1613327.6,Field Sales
SO-392298,3,P018,12,11300,28,135600,37968.0,173568.0,C0365,KOL001,2019-03-17,2019-03-27,Delivered,Net 60,1260820,352507.60000000003,1613327.6,Field Sales
SO-392298,4,P001,8,24500,28,196000,54880.00000000001,250880.0,C0365,KOL001,2019-03-17,2019-03-27,Delivered,Net 60,1260820,352507.60000000003,1613327.6,Field Sales
SO-676819,1,P006,9,11200,28,100800,28224.000000000004,129024.0,C0191,KOL001,2021-05-16,2021-05-17,Delivered,Net 30,1890770,526858.6000000001,2417628.6,Counter Sale
SO-676819,2,P005,14,8450,28,118300,33124.0,151424.0,C0191,KOL001,2021-05-16,2021-05-17,Delivered,Net 30,1890770,526858.6000000001,2417628.6,Counter Sale
SO-676819,3,P013,13,1450,18,18850,3393.0,22243.0,C0191,KOL001,2021-05-16,2021-05-17,Delivered,Net 30,1890770,526858.6000000001,2417628.6,Counter Sale
SO-676819,4,P004,10,39800,28,398000,111440.0,509440.0,C0191,KOL001,2021-05-16,2021-05-17,Delivered,Net 30,1890770,526858.6000000001,2417628.6,Counter Sale
SO-676819,5,P027,14,480,18,6720,1209.6,7929.6,C0191,KOL001,2021-05-16,2021-05-17,Delivered,Net 30,1890770,526858.6000000001,2417628.6,Counter Sale
SO-676819,6,P001,15,24500,28,367500,102900.0,470400.0,C0191,KOL001,2021-05-16,2021-05-17,Delivered,Net 30,1890770,526858.6000000001,2417628.6,Counter Sale
SO-676819,7,P021,18,46200,28,831600,232848.00000000003,1064448.0,C0191,KOL001,2021-05-16,2021-05-17,Delivered,Net 30,1890770,526858.6000000001,2417628.6,Counter Sale
SO-676819,8,P001,2,24500,28,49000,13720.000000000002,62720.0,C0191,KOL001,2021-05-16,2021-05-17,Delivered,Net 30,1890770,526858.6000000001,2417628.6,Counter Sale
SO-174126,1,P026,4,310,18,1240,223.2,1463.2,C0269,CHN001,2021-05-27,2021-05-31,Delivered,Net 15,603280,168290.40000000005,771570.3999999999,Dealer Network
SO-174126,2,P004,15,39800,28,597000,167160.00000000003,764160.0,C0269,CHN001,2021-05-27,2021-05-31,Delivered,Net 15,603280,168290.40000000005,771570.3999999999,Dealer Network
SO-174126,3,P002,7,720,18,5040,907.2,5947.2,C0269,CHN001,2021-05-27,2021-05-31,Delivered,Net 15,603280,168290.40000000005,771570.3999999999,Dealer Network
SO-756981,1,P010,2,34900,28,69800,19544.000000000004,89344.0,C0053,DEL001,2020-05-03,2020-05-04,Delivered,Net 60,1894040,530157.2000000001,2424197.2,Dealer Network
SO-756981,2,P022,1,16900,28,16900,4732.0,21632.0,C0053,DEL001,2020-05-03,2020-05-04,Delivered,Net 60,1894040,530157.2000000001,2424197.2,Dealer Network
SO-756981,3,P014,20,83500,28,1670000,467600.00000000006,2137600.0,C0053,DEL001,2020-05-03,2020-05-04,Delivered,Net 60,1894040,530157.2000000001,2424197.2,Dealer Network
SO-756981,4,P008,3,580,18,1740,313.2,2053.2,C0053,DEL001,2020-05-03,2020-05-04,Delivered,Net 60,1894040,530157.2000000001,2424197.2,Dealer Network
SO-756981,5,P018,12,11300,28,135600,37968.0,173568.0,C0053,DEL001,2020-05-03,2020-05-04,Delivered,Net 60,1894040,530157.2000000001,2424197.2,Dealer Network
SO-315888,1,P025,16,7850,18,125600,22608.0,148208.0,C0349,AHM001,2020-03-04,2020-03-15,Delivered,Advance,1256630,319048.4,1575678.4,Counter Sale
SO-315888,2,P017,3,520,18,1560,280.8,1840.8,C0349,AHM001,2020-03-04,2020-03-15,Delivered,Advance,1256630,319048.4,1575678.4,Counter Sale
SO-315888,3,P005,3,8450,28,25350,7098.000000000001,32448.0,C0349,AHM001,2020-03-04,2020-03-15,Delivered,Advance,1256630,319048.4,1575678.4,Counter Sale
SO-315888,4,P029,11,3950,18,43450,7821.0,51271.0,C0349,AHM001,2020-03-04,2020-03-15,Delivered,Advance,1256630,319048.4,1575678.4,Counter Sale
SO-315888,5,P010,13,34900,28,453700,127036.0,580736.0,C0349,AHM001,2020-03-04,2020-03-15,Delivered,Advance,1256630,319048.4,1575678.4,Counter Sale
SO-315888,6,P022,7,16900,28,118300,33124.0,151424.0,C0349,AHM001,2020-03-04,2020-03-15,Delivered,Advance,1256630,319048.4,1575678.4,Counter Sale
SO-315888,7,P025,19,7850,18,149150,26847.0,175997.0,C0349,AHM001,2020-03-04,2020-03-15,Delivered,Advance,1256630,319048.4,1575678.4,Counter Sale
SO-315888,8,P011,12,27600,28,331200,92736.0,423936.0,C0349,AHM001,2020-03-04,2020-03-15,Delivered,Advance,1256630,319048.4,1575678.4,Counter Sale
SO-315888,9,P017,16,520,18,8320,1497.6,9817.6,C0349,AHM001,2020-03-04,2020-03-15,Delivered,Advance,1256630,319048.4,1575678.4,Counter Sale
SO-151061,1,P002,5,720,18,3600,648.0,4248.0,C0144,AHM001,2021-11-13,2021-11-24,Delivered,Net 60,533300,148964.0,682264.0,Field Sales
SO-151061,2,P010,8,34900,28,279200,78176.00000000001,357376.0,C0144,AHM001,2021-11-13,2021-11-24,Delivered,Net 60,533300,148964.0,682264.0,Field Sales
SO-151061,3,P014,3,83500,28,250500,70140.0,320640.0,C0144,AHM001,2021-11-13,2021-11-24,Delivered,Net 60,533300,148964.0,682264.0,Field Sales
SO-542377,1,P011,14,27600,28,386400,108192.0,494592.0,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,2,P007,1,1450,18,1450,261.0,1711.0,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,3,P028,12,2250,18,27000,4860.0,31860.0,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,4,P002,12,720,18,8640,1555.2,10195.2,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,5,P027,18,480,18,8640,1555.2,10195.2,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,6,P007,3,1450,18,4350,783.0,5133.0,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,7,P014,10,83500,28,835000,233800.00000000003,1068800.0,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,8,P015,8,119000,28,952000,266560.0,1218560.0,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,9,P001,10,24500,28,245000,68600.0,313600.0,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,10,P006,5,11200,28,56000,15680.000000000002,71680.0,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-542377,11,P030,14,21900,28,306600,85848.00000000001,392448.0,C0304,DEL001,2024-09-19,2024-09-20,Delivered,Net 60,2831080,787694.4,3618774.4,Dealer Network
SO-195425,1,P028,5,2250,18,11250,2025.0,13275.0,C0294,HYD001,2020-12-26,2021-01-04,Cancelled,Net 45,949650,256912.00000000003,1206562.0,Counter Sale
SO-195425,2,P011,1,27600,28,27600,7728.000000000001,35328.0,C0294,HYD001,2020-12-26,2021-01-04,Cancelled,Net 45,949650,256912.00000000003,1206562.0,Counter Sale
SO-195425,3,P013,5,1450,18,7250,1305.0,8555.0,C0294,HYD001,2020-12-26,2021-01-04,Cancelled,Net 45,949650,256912.00000000003,1206562.0,Counter Sale
SO-195425,4,P004,5,39800,28,199000,55720.00000000001,254720.0,C0294,HYD001,2020-12-26,2021-01-04,Cancelled,Net 45,949650,256912.00000000003,1206562.0,Counter Sale
SO-195425,5,P004,8,39800,28,318400,89152.00000000001,407552.0,C0294,HYD001,2020-12-26,2021-01-04,Cancelled,Net 45,949650,256912.00000000003,1206562.0,Counter Sale
SO-195425,6,P012,19,2450,28,46550,13034.000000000002,59584.0,C0294,HYD001,2020-12-26,2021-01-04,Cancelled,Net 45,949650,256912.00000000003,1206562.0,Counter Sale
SO-195425,7,P016,7,10200,18,71400,12852.0,84252.0,C0294,HYD001,2020-12-26,2021-01-04,Cancelled,Net 45,949650,256912.00000000003,1206562.0,Counter Sale
SO-195425,8,P009,18,14900,28,268200,75096.0,343296.0,C0294,HYD001,2020-12-26,2021-01-04,Cancelled,Net 45,949650,256912.00000000003,1206562.0,Counter Sale
SO-913956,1,P001,18,24500,28,441000,123480.0,564480.0,C0339,CHN001,2022-03-04,2022-03-06,Delivered,Advance,1335960,361327.8000000001,1697287.8,Counter Sale
SO-913956,2,P017,13,520,18,6760,1216.8,7976.8,C0339,CHN001,2022-03-04,2022-03-06,Delivered,Advance,1335960,361327.8000000001,1697287.8,Counter Sale
SO-913956,3,P004,13,39800,28,517400,144872.0,662272.0,C0339,CHN001,2022-03-04,2022-03-06,Delivered,Advance,1335960,361327.8000000001,1697287.8,Counter Sale
SO-913956,4,P013,2,1450,18,2900,522.0,3422.0,C0339,CHN001,2022-03-04,2022-03-06,Delivered,Advance,1335960,361327.8000000001,1697287.8,Counter Sale
SO-913956,5,P005,7,8450,28,59150,16562.0,75712.0,C0339,CHN001,2022-03-04,2022-03-06,Delivered,Advance,1335960,361327.8000000001,1697287.8,Counter Sale
SO-913956,6,P012,18,2450,28,44100,12348.000000000002,56448.0,C0339,CHN001,2022-03-04,2022-03-06,Delivered,Advance,1335960,361327.8000000001,1697287.8,Counter Sale
SO-913956,7,P018,13,11300,28,146900,41132.00000000001,188032.0,C0339,CHN001,2022-03-04,2022-03-06,Delivered,Advance,1335960,361327.8000000001,1697287.8,Counter Sale
SO-913956,8,P025,15,7850,18,117750,21195.0,138945.0,C0339,CHN001,2022-03-04,2022-03-06,Delivered,Advance,1335960,361327.8000000001,1697287.8,Counter Sale
SO-903964,1,P027,5,480,18,2400,432.0,2832.0,C0428,DEL001,2024-08-09,2024-08-11,Delivered,Net 60,2105740,588453.2000000001,2694193.2,Field Sales
SO-903964,2,P030,11,21900,28,240900,67452.0,308352.0,C0428,DEL001,2024-08-09,2024-08-11,Delivered,Net 60,2105740,588453.2000000001,2694193.2,Field Sales
SO-903964,3,P010,2,34900,28,69800,19544.000000000004,89344.0,C0428,DEL001,2024-08-09,2024-08-11,Delivered,Net 60,2105740,588453.2000000001,2694193.2,Field Sales
SO-903964,4,P030,12,21900,28,262800,73584.0,336384.0,C0428,DEL001,2024-08-09,2024-08-11,Delivered,Net 60,2105740,588453.2000000001,2694193.2,Field Sales
SO-903964,5,P014,15,83500,28,1252500,350700.00000000006,1603200.0,C0428,DEL001,2024-08-09,2024-08-11,Delivered,Net 60,2105740,588453.2000000001,2694193.2,Field Sales
SO-903964,6,P009,18,14900,28,268200,75096.0,343296.0,C0428,DEL001,2024-08-09,2024-08-11,Delivered,Net 60,2105740,588453.2000000001,2694193.2,Field Sales
SO-903964,7,P027,13,480,18,6240,1123.2,7363.2,C0428,DEL001,2024-08-09,2024-08-11,Delivered,Net 60,2105740,588453.2000000001,2694193.2,Field Sales
SO-903964,8,P007,2,1450,18,2900,522.0,3422.0,C0428,DEL001,2024-08-09,2024-08-11,Delivered,Net 60,2105740,588453.2000000001,2694193.2,Field Sales
SO-453434,1,P007,6,1450,18,8700,1566.0,10266.0,C0224,KOL001,2021-10-12,2021-10-22,Delivered,Net 60,2387750,658885.0000000001,3046635.0,Field Sales
SO-453434,2,P020,10,1150,18,11500,2070.0,13570.0,C0224,KOL001,2021-10-12,2021-10-22,Delivered,Net 60,2387750,658885.0000000001,3046635.0,Field Sales
SO-453434,3,P028,13,2250,18,29250,5265.0,34515.0,C0224,KOL001,2021-10-12,2021-10-22,Delivered,Net 60,2387750,658885.0000000001,3046635.0,Field Sales
SO-453434,4,P014,17,83500,28,1419500,397460.00000000006,1816960.0,C0224,KOL001,2021-10-12,2021-10-22,Delivered,Net 60,2387750,658885.0000000001,3046635.0,Field Sales
SO-453434,5,P029,12,3950,18,47400,8532.0,55932.0,C0224,KOL001,2021-10-12,2021-10-22,Delivered,Net 60,2387750,658885.0000000001,3046635.0,Field Sales
SO-453434,6,P004,17,39800,28,676600,189448.00000000003,866048.0,C0224,KOL001,2021-10-12,2021-10-22,Delivered,Net 60,2387750,658885.0000000001,3046635.0,Field Sales
SO-453434,7,P012,8,2450,28,19600,5488.000000000001,25088.0,C0224,KOL001,2021-10-12,2021-10-22,Delivered,Net 60,2387750,658885.0000000001,3046635.0,Field Sales
SO-453434,8,P030,8,21900,28,175200,49056.00000000001,224256.0,C0224,KOL001,2021-10-12,2021-10-22,Delivered,Net 60,2387750,658885.0000000001,3046635.0,Field Sales
SO-708042,1,P025,1,7850,18,7850,1413.0,9263.0,C0386,DEL001,2021-04-01,2021-04-13,Delivered,Net 30,1903750,526860.0,2430610.0,Dealer Network
SO-708042,2,P013,10,1450,18,14500,2610.0,17110.0,C0386,DEL001,2021-04-01,2021-04-13,Delivered,Net 30,1903750,526860.0,2430610.0,Dealer Network
SO-708042,3,P014,7,83500,28,584500,163660.00000000003,748160.0,C0386,DEL001,2021-04-01,2021-04-13,Delivered,Net 30,1903750,526860.0,2430610.0,Dealer Network
SO-708042,4,P024,15,10300,28,154500,43260.00000000001,197760.0,C0386,DEL001,2021-04-01,2021-04-13,Delivered,Net 30,1903750,526860.0,2430610.0,Dealer Network
SO-708042,5,P012,13,2450,28,31850,8918.0,40768.0,C0386,DEL001,2021-04-01,2021-04-13,Delivered,Net 30,1903750,526860.0,2430610.0,Dealer Network
SO-708042,6,P007,19,1450,18,27550,4959.0,32509.0,C0386,DEL001,2021-04-01,2021-04-13,Delivered,Net 30,1903750,526860.0,2430610.0,Dealer Network
SO-708042,7,P015,9,119000,28,1071000,299880.0,1370880.0,C0386,DEL001,2021-04-01,2021-04-13,Delivered,Net 30,1903750,526860.0,2430610.0,Dealer Network
SO-708042,8,P027,10,480,18,4800,864.0,5664.0,C0386,DEL001,2021-04-01,2021-04-13,Delivered,Net 30,1903750,526860.0,2430610.0,Dealer Network
SO-708042,9,P002,10,720,18,7200,1296.0,8496.0,C0386,DEL001,2021-04-01,2021-04-13,Delivered,Net 30,1903750,526860.0,2430610.0,Dealer Network
SO-949415,1,P003,13,1250,18,16250,2925.0,19175.0,C0017,CHN001,2020-08-17,2020-08-26,Delivered,Net 15,559100,139588.00000000003,698688.0,Dealer Network
SO-949415,2,P005,10,8450,28,84500,23660.000000000004,108160.0,C0017,CHN001,2020-08-17,2020-08-26,Delivered,Net 15,559100,139588.00000000003,698688.0,Dealer Network
