product_id,order_date,quantity,7_day_avg_demand,30_day_avg_demand,next_day_forecast
P001,2020-06-19,10.0,14.57,16.53,14.57
P001,2020-06-20,17.0,12.0,16.2,12.0
P001,2020-06-21,56.0,17.14,17.47,17.14
P001,2020-06-22,25.0,20.71,18.3,20.71
P001,2020-06-23,17.0,20.0,17.97,20.0
P001,2020-06-24,0.0,17.86,16.13,17.86
P001,2020-06-25,26.0,21.57,17.0,21.57
P001,2020-06-26,0.0,20.14,16.2,20.14
P001,2020-06-27,27.0,21.57,16.83,21.57
P001,2020-06-28,0.0,13.57,16.3,13.57
P001,2020-06-29,16.0,12.29,16.83,12.29
P001,2020-06-30,32.0,14.43,17.5,14.43
P001,2020-07-01,35.0,19.43,18.37,19.43
P001,2020-07-02,50.0,22.86,20.03,22.86
P001,2020-07-03,9.0,24.14,19.67,24.14
P001,2020-07-04,25.0,23.86,19.5,23.86
P001,2020-07-05,15.0,26.0,19.23,26.0
P001,2020-07-06,53.0,31.29,19.6,31.29
P001,2020-07-07,18.0,29.29,18.77,29.29
P001,2020-07-08,52.0,31.71,20.3,31.71
P001,2020-07-09,24.0,28.0,21.0,28.0
P001,2020-07-10,0.0,26.71,21.0,26.71
P001,2020-07-11,0.0,23.14,20.57,23.14
P001,2020-07-12,56.0,29.0,21.83,29.0
P001,2020-07-13,34.0,26.29,21.8,26.29
P001,2020-07-14,23.0,27.0,21.9,27.0
P001,2020-07-15,20.0,22.43,22.57,22.43
P001,2020-07-16,12.0,20.71,22.23,20.71
P001,2020-07-17,19.0,23.43,22.37,23.43
P001,2020-07-18,15.0,25.57,22.87,25.57
P001,2020-07-19,29.0,21.71,23.5,21.71
P001,2020-07-20,18.0,19.43,23.53,19.43
P001,2020-07-21,23.0,19.43,22.43,19.43
P001,2020-07-22,17.0,19.0,22.17,19.0
P001,2020-07-23,74.0,27.86,24.07,27.86
P001,2020-07-24,19.0,27.86,24.7,27.86
P001,2020-07-25,65.0,35.0,26.0,35.0
P001,2020-07-26,6.0,31.71,26.2,31.71
P001,2020-07-27,23.0,32.43,26.07,32.43
P001,2020-07-28,0.0,29.14,26.07,29.14
P001,2020-07-29,52.0,34.14,27.27,34.14
P001,2020-07-30,25.0,27.14,27.03,27.14
P001,2020-07-31,0.0,24.43,25.87,24.43
P001,2020-08-01,34.0,20.0,25.33,20.0
P001,2020-08-02,0.0,19.14,25.03,19.14
P001,2020-08-03,37.0,21.14,25.43,21.14
P001,2020-08-04,4.0,21.71,25.07,21.71
P001,2020-08-05,3.0,14.71,23.4,14.71
P001,2020-08-06,39.0,16.71,24.1,16.71
P001,2020-08-07,44.0,23.0,23.83,23.0
P001,2020-08-08,55.0,26.0,24.87,26.0
P001,2020-08-09,11.0,27.57,25.23,27.57
P001,2020-08-10,4.0,22.86,25.37,22.86
P001,2020-08-11,17.0,24.71,24.07,24.71
P001,2020-08-12,16.0,26.57,23.47,26.57
P001,2020-08-13,0.0,21.0,22.7,21.0
P001,2020-08-14,84.0,26.71,24.83,26.71
P001,2020-08-15,37.0,24.14,25.67,24.14
P001,2020-08-16,30.0,26.86,26.03,26.86
P001,2020-08-17,77.0,37.29,28.1,37.29
P001,2020-08-18,20.0,37.71,27.8,37.71
P001,2020-08-19,31.0,39.86,28.23,39.86
P001,2020-08-20,41.0,45.71,28.83,45.71
P001,2020-08-21,25.0,37.29,29.1,37.29
P001,2020-08-22,33.0,36.71,27.73,36.71
P001,2020-08-23,0.0,32.43,27.1,32.43
P001,2020-08-24,7.0,22.43,25.17,22.43
P001,2020-08-25,28.0,23.57,25.9,23.57
P001,2020-08-26,6.0,20.0,25.33,20.0
P001,2020-08-27,31.0,18.57,26.37,18.57
P001,2020-08-28,27.0,18.86,25.53,18.86
P001,2020-08-29,0.0,14.14,24.7,14.14
P001,2020-08-30,19.0,16.86,25.33,16.86
P001,2020-08-31,65.0,25.14,26.37,25.14
P001,2020-09-01,15.0,23.29,26.87,23.29
P001,2020-09-02,16.0,24.71,26.17,24.71
P001,2020-09-03,27.0,24.14,26.93,24.14
P001,2020-09-04,24.0,23.71,27.63,23.71
P001,2020-09-05,13.0,25.57,26.77,25.57
P001,2020-09-06,4.0,23.43,25.43,23.43
P001,2020-09-07,4.0,14.71,23.73,14.71
P001,2020-09-08,7.0,13.57,23.6,13.57
P001,2020-09-09,30.0,15.57,24.47,15.57
P001,2020-09-10,39.0,17.29,25.2,17.29
P001,2020-09-11,38.0,19.29,25.93,19.29
P001,2020-09-12,38.0,22.86,27.2,22.86
P001,2020-09-13,0.0,22.29,24.4,22.29
P001,2020-09-14,14.0,23.71,23.63,23.71
P001,2020-09-15,9.0,24.0,22.93,24.0
P001,2020-09-16,0.0,19.71,20.37,19.71
P001,2020-09-17,19.0,16.86,20.33,16.86
P001,2020-09-18,0.0,11.43,19.3,11.43
P001,2020-09-19,19.0,8.71,18.57,8.71
P001,2020-09-20,9.0,10.0,18.03,10.0
P001,2020-09-21,61.0,16.71,18.97,16.71
P001,2020-09-22,23.0,18.71,19.73,18.71
P001,2020-09-23,0.0,18.71,19.5,18.71
P001,2020-09-24,33.0,20.71,19.67,20.71
P001,2020-09-25,0.0,20.71,19.47,20.71
P001,2020-09-26,8.0,19.14,18.7,19.14
P001,2020-09-27,19.0,20.57,18.43,20.57
P001,2020-09-28,46.0,18.43,19.97,18.43
P001,2020-09-29,4.0,15.71,19.47,15.71
P001,2020-09-30,26.0,19.43,18.17,19.43
P001,2020-10-01,4.0,15.29,17.8,15.29
P001,2020-10-02,17.0,17.71,17.83,17.71
P001,2020-10-03,0.0,16.57,16.93,16.57
P001,2020-10-04,26.0,17.57,17.0,17.57
P001,2020-10-05,9.0,12.29,16.87,12.29
P001,2020-10-06,35.0,16.71,17.9,16.71
P001,2020-10-07,13.0,14.86,18.2,14.86
P001,2020-10-08,0.0,14.29,17.97,14.29
P001,2020-10-09,25.0,15.43,17.8,15.43
P001,2020-10-10,6.0,16.29,16.7,16.29
P001,2020-10-11,0.0,12.57,15.43,12.57
P001,2020-10-12,30.0,15.57,15.17,15.57
P001,2020-10-13,1.0,10.71,15.2,10.71
P001,2020-10-14,0.0,8.86,14.73,8.86
P001,2020-10-15,10.0,10.29,14.77,10.29
P001,2020-10-16,0.0,6.71,14.77,6.71
P001,2020-10-17,9.0,7.14,14.43,7.14
P001,2020-10-18,0.0,7.14,14.43,7.14
P001,2020-10-19,35.0,7.86,14.97,7.86
P001,2020-10-20,49.0,14.71,16.3,14.71
P001,2020-10-21,29.0,18.86,15.23,18.86
P001,2020-10-22,38.0,22.86,15.73,22.86
P001,2020-10-23,51.0,30.14,17.43,30.14
P001,2020-10-24,14.0,30.86,16.8,30.86
P001,2020-10-25,6.0,31.71,17.0,31.71
P001,2020-10-26,11.0,28.29,17.1,28.29
P001,2020-10-27,16.0,23.57,17.0,23.57
P001,2020-10-28,0.0,19.43,15.47,19.43
P001,2020-10-29,10.0,15.43,15.67,15.43
P001,2020-10-30,1.0,8.29,14.83,8.29
P001,2020-10-31,22.0,9.43,15.43,9.43
P001,2020-11-01,8.0,9.71,15.13,9.71
P001,2020-11-02,10.0,9.57,15.47,9.57
P001,2020-11-03,22.0,10.43,15.33,10.43
P001,2020-11-04,27.0,14.29,15.93,14.29
P001,2020-11-05,23.0,16.14,15.53,16.14
P001,2020-11-06,33.0,20.71,16.2,20.71
P001,2020-11-07,0.0,17.57,16.2,17.57
P001,2020-11-08,5.0,17.14,15.53,17.14
P001,2020-11-09,12.0,17.43,15.73,17.43
P001,2020-11-10,0.0,14.29,15.73,14.29
P001,2020-11-11,14.0,12.43,15.2,12.43
P001,2020-11-12,34.0,14.0,16.3,14.0
P001,2020-11-13,27.0,13.14,17.2,13.14
P001,2020-11-14,25.0,16.71,17.7,16.71
P001,2020-11-15,11.0,17.57,18.07,17.57
P001,2020-11-16,45.0,22.29,19.27,22.29
P001,2020-11-17,16.0,24.57,19.8,24.57
P001,2020-11-18,69.0,32.43,20.93,32.43
P001,2020-11-19,82.0,39.29,22.03,39.29
P001,2020-11-20,4.0,36.0,21.2,36.0
P001,2020-11-21,2.0,32.71,20.0,32.71
P001,2020-11-22,28.0,35.14,19.23,35.14
P001,2020-11-23,4.0,29.29,18.9,29.29
P001,2020-11-24,65.0,36.29,20.87,36.29
P001,2020-11-25,7.0,27.43,20.73,27.43
P001,2020-11-26,0.0,15.71,20.2,15.71
P001,2020-11-27,17.0,17.57,20.77,17.57
P001,2020-11-28,1.0,17.43,20.47,17.43
P001,2020-11-29,7.0,14.43,20.67,14.43
P001,2020-11-30,18.0,16.43,20.53,16.43
P001,2020-12-01,4.0,7.71,20.4,7.71
P001,2020-12-02,0.0,6.71,20.07,6.71
P001,2020-12-03,13.0,8.57,19.77,8.57
P001,2020-12-04,24.0,9.57,19.67,9.57
P001,2020-12-05,67.0,19.0,21.13,19.0
P001,2020-12-06,6.0,18.86,20.23,18.86
P001,2020-12-07,0.0,16.29,20.23,16.29
P001,2020-12-08,41.0,21.57,21.43,21.57
P001,2020-12-09,5.0,22.29,21.2,22.29
P001,2020-12-10,28.0,24.43,22.13,24.43
P001,2020-12-11,15.0,23.14,22.17,23.14
P001,2020-12-12,19.0,16.29,21.67,16.29
P001,2020-12-13,28.0,19.43,21.7,19.43
P001,2020-12-14,35.0,24.43,22.03,24.43
P001,2020-12-15,20.0,21.43,22.33,21.43
P001,2020-12-16,0.0,20.71,20.83,20.71
P001,2020-12-17,34.0,21.57,21.43,21.57
P001,2020-12-18,10.0,20.86,19.47,20.86
P001,2020-12-19,21.0,21.14,17.43,21.14
P001,2020-12-20,0.0,17.14,17.3,17.14
P001,2020-12-21,4.0,12.71,17.37,12.71
P001,2020-12-22,11.0,11.43,16.8,11.43
P001,2020-12-23,1.0,11.57,16.7,11.57
P001,2020-12-24,7.0,7.71,14.77,7.71
P001,2020-12-25,11.0,7.86,14.9,7.86
P001,2020-12-26,11.0,6.43,15.27,6.43
P001,2020-12-27,37.0,11.71,15.93,11.71
P001,2020-12-28,14.0,13.14,16.37,13.14
P001,2020-12-29,18.0,14.14,16.73,14.14
P001,2020-12-30,0.0,14.0,16.13,14.0
P001,2020-12-31,74.0,23.57,18.47,23.57
P001,2021-01-01,25.0,25.57,19.3,25.57
P001,2021-01-02,0.0,24.0,18.87,24.0
P001,2021-01-03,52.0,26.14,19.8,26.14
P001,2021-01-04,6.0,25.0,17.77,25.0
P001,2021-01-05,9.0,23.71,17.87,23.71
P001,2021-01-06,21.0,26.71,18.57,26.71
P001,2021-01-07,26.0,19.86,18.07,19.86
P001,2021-01-08,26.0,20.0,18.77,20.0
P001,2021-01-09,18.0,22.57,18.43,22.57
P001,2021-01-10,11.0,16.71,18.3,16.71
P001,2021-01-11,6.0,16.71,17.87,16.71
P001,2021-01-12,11.0,17.0,17.3,17.0
P001,2021-01-13,0.0,14.0,16.13,14.0
P001,2021-01-14,69.0,20.14,17.77,20.14
P001,2021-01-15,58.0,24.71,19.7,24.71
P001,2021-01-16,34.0,27.0,19.7,27.0
P001,2021-01-17,21.0,28.43,20.07,28.43
P001,2021-01-18,3.0,28.0,19.47,28.0
P001,2021-01-19,20.0,29.29,20.13,29.29
P001,2021-01-20,0.0,29.29,20.0,29.29
P001,2021-01-21,0.0,19.43,19.63,19.43
P001,2021-01-22,0.0,11.14,19.6,11.14
P001,2021-01-23,2.0,6.57,19.43,6.57
P001,2021-01-24,24.0,7.0,19.87,7.0
P001,2021-01-25,0.0,6.57,19.5,6.57
P001,2021-01-26,4.0,4.29,18.4,4.29
P001,2021-01-27,32.0,8.86,19.0,8.86
P001,2021-01-28,39.0,14.43,19.7,14.43
P001,2021-01-29,0.0,14.43,19.7,14.43
P001,2021-01-30,0.0,14.14,17.23,14.14
P001,2021-01-31,24.0,14.14,17.2,14.14
P001,2021-02-01,42.0,20.14,18.6,20.14
P001,2021-02-02,0.0,19.57,16.87,19.57
P001,2021-02-03,0.0,15.0,16.67,15.0
P001,2021-02-04,1.0,9.57,16.4,9.57
P001,2021-02-05,28.0,13.57,16.63,13.57
P001,2021-02-06,18.0,16.14,16.37,16.14
P001,2021-02-07,60.0,21.29,17.5,21.29
P001,2021-02-08,0.0,15.29,16.9,15.29
P001,2021-02-09,12.0,17.0,16.93,17.0
P001,2021-02-10,0.0,17.0,16.73,17.0
P001,2021-02-11,14.0,18.86,16.83,18.86
P001,2021-02-12,14.0,16.86,17.3,16.86
P001,2021-02-13,25.0,17.86,15.83,17.86
P001,2021-02-14,0.0,9.29,13.9,9.29
P001,2021-02-15,30.0,13.57,13.77,13.57
P001,2021-02-16,5.0,12.57,13.23,12.57
P001,2021-02-17,20.0,15.43,13.8,15.43
P001,2021-02-18,31.0,17.86,14.17,17.86
P001,2021-02-19,29.0,20.0,15.13,20.0
P001,2021-02-20,0.0,16.43,15.13,16.43
P001,2021-02-21,15.0,18.57,15.63,18.57
P001,2021-02-22,52.0,21.71,17.3,21.71
P001,2021-02-23,27.0,24.86,17.4,24.86
P001,2021-02-24,64.0,31.14,19.53,31.14
P001,2021-02-25,18.0,29.29,20.0,29.29
P001,2021-02-26,0.0,25.14,18.93,25.14
P001,2021-02-27,19.0,27.86,18.27,27.86
P001,2021-02-28,14.0,27.71,18.73,27.71
P001,2021-03-01,11.0,21.86,19.1,21.86
P001,2021-03-02,6.0,18.86,18.5,18.86
P001,2021-03-03,3.0,10.14,17.2,10.14
P001,2021-03-04,7.0,8.57,17.43,8.57
P001,2021-03-05,35.0,13.57,18.6,13.57
P001,2021-03-06,20.0,13.71,19.23,13.71
P001,2021-03-07,29.0,15.86,19.27,15.86
P001,2021-03-08,4.0,14.86,18.8,14.86
P001,2021-03-09,38.0,19.43,18.07,19.43
P001,2021-03-10,58.0,27.29,20.0,27.29
P001,2021-03-11,31.0,30.71,20.63,30.71
P001,2021-03-12,17.0,28.14,21.2,28.14
P001,2021-03-13,14.0,27.29,21.2,27.29
P001,2021-03-14,0.0,23.14,20.73,23.14
P001,2021-03-15,17.0,25.0,20.47,25.0
P001,2021-03-16,0.0,19.57,20.47,19.57
P001,2021-03-17,0.0,11.29,19.47,11.29
P001,2021-03-18,0.0,6.86,19.3,6.86
P001,2021-03-19,13.0,6.29,19.07,6.29
P001,2021-03-20,7.0,5.29,18.27,5.29
P001,2021-03-21,0.0,5.29,17.3,5.29
P001,2021-03-22,11.0,4.43,17.67,4.43
P001,2021-03-23,40.0,10.14,18.5,10.14
P001,2021-03-24,12.0,11.86,17.17,11.86
P001,2021-03-25,0.0,11.86,16.27,11.86
P001,2021-03-26,23.0,13.29,14.9,13.29
P001,2021-03-27,22.0,15.43,15.03,15.43
P001,2021-03-28,0.0,15.43,15.03,15.43
P001,2021-03-29,19.0,16.57,15.03,16.57
P001,2021-03-30,40.0,16.57,15.9,16.57
P001,2021-03-31,57.0,23.0,17.43,23.0
P001,2021-04-01,9.0,24.29,17.53,24.29
P001,2021-04-02,45.0,27.43,18.93,27.43
P001,2021-04-03,47.0,31.0,20.27,31.0
P001,2021-04-04,19.0,33.71,19.73,33.71
P001,2021-04-05,15.0,33.14,19.57,33.14
P001,2021-04-06,48.0,34.29,20.2,34.29
P001,2021-04-07,18.0,28.71,20.67,28.71
P001,2021-04-08,28.0,31.43,20.33,31.43
P001,2021-04-09,42.0,31.0,19.8,31.0
P001,2021-04-10,13.0,26.14,19.2,26.14
P001,2021-04-11,29.0,27.57,19.6,27.57
P001,2021-04-12,56.0,33.43,21.0,33.43
P001,2021-04-13,31.0,31.0,22.03,31.0
P001,2021-04-14,16.0,30.71,22.0,30.71
P001,2021-04-15,0.0,26.71,22.0,26.71
P001,2021-04-16,17.0,23.14,22.57,23.14
P001,2021-04-17,52.0,28.71,24.3,28.71
P001,2021-04-18,24.0,28.0,24.67,28.0
P001,2021-04-19,11.0,21.57,24.8,21.57
P001,2021-04-20,23.0,20.43,25.57,20.43
P001,2021-04-21,36.0,23.29,26.4,23.29
P001,2021-04-22,2.0,23.57,25.13,23.57
P001,2021-04-23,19.0,23.86,25.37,23.86
P001,2021-04-24,29.0,20.57,26.33,20.57
P001,2021-04-25,0.0,17.14,25.57,17.14
P001,2021-04-26,0.0,15.57,24.83,15.57
P001,2021-04-27,20.0,15.14,25.5,15.14
P001,2021-04-28,16.0,12.29,25.4,12.29
P001,2021-04-29,35.0,17.0,25.23,17.0
P001,2021-04-30,12.0,16.0,23.73,16.0
P001,2021-05-01,3.0,12.29,23.53,12.29
P001,2021-05-02,40.0,18.0,23.37,18.0
P001,2021-05-03,0.0,18.0,21.8,18.0
P001,2021-05-04,0.0,15.14,21.17,15.14
P001,2021-05-05,24.0,16.29,21.47,16.29
P001,2021-05-06,2.0,11.57,19.93,11.57
P001,2021-05-07,8.0,11.0,19.6,11.0
P001,2021-05-08,3.0,11.0,18.77,11.0
P001,2021-05-09,0.0,5.29,17.37,5.29
P001,2021-05-10,0.0,5.29,16.93,5.29
P001,2021-05-11,34.0,10.14,17.1,10.14
P001,2021-05-12,78.0,17.86,17.83,17.86
P001,2021-05-13,18.0,20.14,17.4,20.14
P001,2021-05-14,47.0,25.71,18.43,25.71
P001,2021-05-15,17.0,27.71,19.0,27.71
P001,2021-05-16,47.0,34.43,20.0,34.43
P001,2021-05-17,28.0,38.43,19.2,38.43
P001,2021-05-18,0.0,33.57,18.4,33.57
P001,2021-05-19,29.0,26.57,19.0,26.57
P001,2021-05-20,38.0,29.43,19.5,29.43
P001,2021-05-21,37.0,28.0,19.53,28.0
P001,2021-05-22,19.0,28.29,20.1,28.29
P001,2021-05-23,33.0,26.29,20.57,26.29
P001,2021-05-24,19.0,25.0,20.23,25.0
P001,2021-05-25,13.0,26.86,20.67,26.86
P001,2021-05-26,17.0,25.14,21.23,25.14
P001,2021-05-27,18.0,22.29,21.17,22.29
P001,2021-05-28,26.0,20.71,21.5,20.71
P001,2021-05-29,17.0,20.43,20.9,20.43
P001,2021-05-30,0.0,15.71,20.5,15.71
P001,2021-05-31,17.0,15.43,20.97,15.43
P001,2021-06-01,21.0,16.57,20.33,16.57
P001,2021-06-02,25.0,17.71,21.17,17.71
P001,2021-06-03,0.0,15.14,21.17,15.14
P001,2021-06-04,21.0,14.43,21.07,14.43
P001,2021-06-05,37.0,17.29,22.23,17.29
P001,2021-06-06,8.0,18.43,22.23,18.43
P001,2021-06-07,15.0,18.14,22.63,18.14
P001,2021-06-08,58.0,23.43,24.57,23.43
P001,2021-06-09,6.0,20.71,24.77,20.71
P001,2021-06-10,9.0,22.0,23.93,22.0
P001,2021-06-11,10.0,20.43,21.67,20.43
P001,2021-06-12,36.0,20.29,22.27,20.29
P001,2021-06-13,14.0,21.14,21.17,21.14
P001,2021-06-14,28.0,23.0,21.53,23.0
P001,2021-06-15,0.0,14.71,19.97,14.71
P001,2021-06-16,19.0,16.57,19.67,16.57
P001,2021-06-17,0.0,15.29,19.67,15.29
P001,2021-06-18,44.0,20.14,20.17,20.14
P001,2021-06-19,4.0,15.57,19.03,15.57
P001,2021-06-20,1.0,13.71,17.83,13.71
P001,2021-06-21,0.0,9.71,17.2,9.71
P001,2021-06-22,17.0,12.14,16.67,12.14
P001,2021-06-23,15.0,11.57,16.53,11.57
P001,2021-06-24,2.0,11.86,16.17,11.86
P001,2021-06-25,22.0,8.71,16.33,8.71
P001,2021-06-26,28.0,12.14,16.67,12.14
P001,2021-06-27,8.0,13.14,16.07,13.14
P001,2021-06-28,38.0,18.57,16.77,18.57
P001,2021-06-29,9.0,17.43,17.07,17.43
P001,2021-06-30,2.0,15.57,16.57,15.57
P001,2021-07-01,24.0,18.71,16.67,18.71
P001,2021-07-02,0.0,15.57,15.83,15.57
P001,2021-07-03,37.0,16.86,17.07,16.86
P001,2021-07-04,7.0,16.71,16.6,16.71
P001,2021-07-05,0.0,11.29,15.37,11.29
P001,2021-07-06,8.0,11.14,15.37,11.14
P001,2021-07-07,25.0,14.43,15.7,14.43
P001,2021-07-08,1.0,11.14,13.8,11.14
P001,2021-07-09,31.0,15.57,14.63,15.57
P001,2021-07-10,0.0,10.29,14.33,10.29
P001,2021-07-11,30.0,13.57,15.0,13.57
P001,2021-07-12,16.0,15.86,14.33,15.86
P001,2021-07-13,8.0,15.86,14.13,15.86
P001,2021-07-14,43.0,18.43,14.63,18.43
P001,2021-07-15,9.0,19.57,14.93,19.57
P001,2021-07-16,15.0,17.29,14.8,17.29
P001,2021-07-17,19.0,20.0,15.43,20.0
P001,2021-07-18,0.0,15.71,13.97,15.71
P001,2021-07-19,13.0,15.29,14.27,15.29
P001,2021-07-20,33.0,18.86,15.33,18.86
P001,2021-07-21,18.0,15.29,15.93,15.29
P001,2021-07-22,13.0,15.86,15.8,15.86
P001,2021-07-23,0.0,13.71,15.3,13.71
P001,2021-07-24,26.0,14.71,16.1,14.71
P001,2021-07-25,45.0,21.14,16.87,21.14
P001,2021-07-26,0.0,19.29,15.93,19.29
P001,2021-07-27,38.0,20.0,16.93,20.0
P001,2021-07-28,47.0,24.14,17.23,24.14
P001,2021-07-29,8.0,23.43,17.2,23.43
P001,2021-07-30,44.0,29.71,18.6,29.71
P001,2021-07-31,16.0,28.29,18.33,28.29
P001,2021-08-01,51.0,29.14,20.03,29.14
P001,2021-08-02,56.0,37.14,20.67,37.14
P001,2021-08-03,0.0,31.71,20.43,31.71
P001,2021-08-04,16.0,27.29,20.97,27.29
P001,2021-08-05,0.0,26.14,20.7,26.14
P001,2021-08-06,0.0,19.86,19.87,19.86
P001,2021-08-07,29.0,21.71,20.8,21.71
P001,2021-08-08,34.0,19.29,20.9,19.29
P001,2021-08-09,81.0,22.86,23.6,22.86
P001,2021-08-10,0.0,22.86,22.6,22.86
P001,2021-08-11,61.0,29.29,24.1,29.29
P001,2021-08-12,42.0,35.29,25.23,35.29
P001,2021-08-13,5.0,36.0,23.97,36.0
P001,2021-08-14,19.0,34.57,24.3,34.57
P001,2021-08-15,0.0,29.71,23.8,29.71
P001,2021-08-16,0.0,18.14,23.17,18.14
P001,2021-08-17,17.0,20.57,23.73,20.57
P001,2021-08-18,22.0,15.0,24.03,15.0
P001,2021-08-19,23.0,12.29,23.7,12.29
P001,2021-08-20,37.0,16.86,24.33,16.86
P001,2021-08-21,60.0,22.71,25.9,22.71
P001,2021-08-22,29.0,26.86,26.87,26.86
P001,2021-08-23,0.0,26.86,26.0,26.86
P001,2021-08-24,48.0,31.29,26.1,31.29
P001,2021-08-25,24.0,31.57,26.9,31.57
P001,2021-08-26,4.0,28.86,25.77,28.86
P001,2021-08-27,0.0,23.57,24.2,23.57
P001,2021-08-28,17.0,17.43,24.5,17.43
P001,2021-08-29,21.0,16.29,23.73,16.29
P001,2021-08-30,24.0,19.71,24.0,19.71
P001,2021-08-31,7.0,13.86,22.53,13.86
P001,2021-09-01,12.0,12.14,21.07,12.14
P001,2021-09-02,56.0,19.57,22.93,19.57
P001,2021-09-03,10.0,21.0,22.73,21.0
P001,2021-09-04,87.0,31.0,25.63,31.0
P001,2021-09-05,0.0,28.0,25.63,28.0
P001,2021-09-06,66.0,34.0,26.87,34.0
P001,2021-09-07,34.0,37.86,26.87,37.86
P001,2021-09-08,10.0,37.57,24.5,37.57
P001,2021-09-09,38.0,35.0,25.77,35.0
P001,2021-09-10,0.0,33.57,23.73,33.57
P001,2021-09-11,22.0,24.29,23.07,24.29
P001,2021-09-12,23.0,27.57,23.67,27.57
P001,2021-09-13,0.0,18.14,23.03,18.14
P001,2021-09-14,5.0,14.0,23.2,14.0
P001,2021-09-15,53.0,20.14,24.97,20.14
P001,2021-09-16,14.0,16.71,24.87,16.71
P001,2021-09-17,0.0,16.71,24.13,16.71
P001,2021-09-18,0.0,13.57,23.37,13.57
P001,2021-09-19,0.0,10.29,22.13,10.29
P001,2021-09-20,24.0,13.71,20.93,13.71
P001,2021-09-21,13.0,14.86,20.4,14.86
P001,2021-09-22,14.0,9.29,20.87,9.29
P001,2021-09-23,0.0,7.29,19.27,7.29
P001,2021-09-24,48.0,14.14,20.07,14.14
P001,2021-09-25,24.0,17.57,20.73,17.57
P001,2021-09-26,11.0,19.14,21.1,19.14
P001,2021-09-27,23.0,19.0,21.3,19.0
P001,2021-09-28,11.0,18.71,20.97,18.71
P001,2021-09-29,5.0,17.43,20.33,17.43
P001,2021-09-30,25.0,21.0,20.93,21.0
P001,2021-10-01,24.0,17.57,21.33,17.57
P001,2021-10-02,45.0,20.57,20.97,20.57
P001,2021-10-03,12.0,20.71,21.03,20.71
P001,2021-10-04,51.0,24.71,19.83,24.71
P001,2021-10-05,12.0,24.86,20.23,24.86
P001,2021-10-06,9.0,25.43,18.33,25.43
P001,2021-10-07,18.0,24.43,17.8,24.43
P001,2021-10-08,59.0,29.43,19.43,29.43
P001,2021-10-09,20.0,25.86,18.83,25.86
P001,2021-10-10,31.0,28.57,19.87,28.57
P001,2021-10-11,36.0,26.43,20.33,26.43
P001,2021-10-12,10.0,26.14,19.9,26.14
P001,2021-10-13,64.0,34.0,22.03,34.0
P001,2021-10-14,0.0,31.43,21.87,31.43
P001,2021-10-15,13.0,24.86,20.53,24.86
P001,2021-10-16,6.0,22.86,20.27,22.86
P001,2021-10-17,46.0,25.0,21.8,25.0
P001,2021-10-18,36.0,25.0,23.0,25.0
P001,2021-10-19,15.0,25.71,23.5,25.71
P001,2021-10-20,33.0,21.29,23.8,21.29
P001,2021-10-21,18.0,23.86,23.97,23.86
P001,2021-10-22,37.0,27.29,24.73,27.29
P001,2021-10-23,17.0,28.86,25.3,28.86
P001,2021-10-24,16.0,24.57,24.23,24.57
P001,2021-10-25,33.0,24.14,24.53,24.14
P001,2021-10-26,8.0,23.14,24.43,23.14
P001,2021-10-27,0.0,18.43,23.67,18.43
P001,2021-10-28,0.0,15.86,23.3,15.86
P001,2021-10-29,40.0,16.29,24.47,16.29
P001,2021-10-30,23.0,17.14,24.4,17.14
P001,2021-10-31,0.0,14.86,23.6,14.86
P001,2021-11-01,43.0,16.29,23.53,16.29
P001,2021-11-02,18.0,17.71,23.73,17.71
P001,2021-11-03,8.0,18.86,22.3,18.86
P001,2021-11-04,56.0,26.86,23.77,26.86
P001,2021-11-05,55.0,29.0,25.3,29.0
P001,2021-11-06,0.0,25.71,24.7,25.71
P001,2021-11-07,21.0,28.71,23.43,28.71
P001,2021-11-08,25.0,26.14,23.6,26.14
P001,2021-11-09,18.0,26.14,23.17,26.14
P001,2021-11-10,49.0,32.0,23.6,32.0
P001,2021-11-11,0.0,24.0,23.27,24.0
P001,2021-11-12,0.0,16.14,21.13,16.14
P001,2021-11-13,26.0,19.86,22.0,19.86
P001,2021-11-14,13.0,18.71,22.0,18.71
P001,2021-11-15,15.0,17.29,22.3,17.29
P001,2021-11-16,0.0,14.71,20.77,14.71
P001,2021-11-17,17.0,10.14,20.13,10.14
P001,2021-11-18,19.0,12.86,20.27,12.86
P001,2021-11-19,33.0,17.57,20.27,17.57
P001,2021-11-20,0.0,13.86,19.67,13.86
P001,2021-11-21,0.0,12.0,18.43,12.0
P001,2021-11-22,22.0,13.0,18.6,13.0
P001,2021-11-23,14.0,15.0,18.53,15.0
P001,2021-11-24,18.0,15.14,18.03,15.14
P001,2021-11-25,48.0,19.29,19.37,19.29
P001,2021-11-26,40.0,20.29,20.7,20.29
P001,2021-11-27,12.0,22.0,21.1,22.0
P001,2021-11-28,37.0,27.29,21.0,27.29
P001,2021-11-29,2.0,24.43,20.3,24.43
P001,2021-11-30,34.0,27.29,21.43,27.29
P001,2021-12-01,6.0,25.57,20.2,25.57
P001,2021-12-02,0.0,18.71,19.6,18.71
P001,2021-12-03,11.0,14.57,19.7,14.57
P001,2021-12-04,56.0,20.86,19.7,20.86
P001,2021-12-05,23.0,18.86,18.63,18.86
P001,2021-12-06,42.0,24.57,20.03,24.57
